Course,Section,Faculty,Time,Room,Semester,Predicted Faculty,Records
CHE202,4,MIO,08:00 AM - 09:30 AM ST,SAC403,,,
CHE202,5,MIO,01:00 PM - 02:30 PM ST,SAC407,,,
CHE202,6,MIO,09:40 AM - 11:10 AM ST,SAC513,,,
CHE202,8,TSHQ,09:40 AM - 11:10 AM RA,SAC403,,,
CHE202,9,TSHQ,11:20 AM - 12:50 PM RA,SAC403,,,
CHE202,10,AYS,11:20 AM - 12:50 PM RA,SAC406,,,
CHE202,11,AYS,02:40 PM - 04:10 PM RA,SAC406,,,
CHE202,12,MAR5,02:40 PM - 04:10 PM RA,SAC802,,,
CHE202,13,AYS,01:00 PM - 02:30 PM RA,NAC211,,,
CHE202L,1,MKUN,11:20 AM - 02:20 PM T,SAC415B,,,
CHE202L,2,MIO,11:20 AM - 02:20 PM W,SAC415B,,,
CHE202L,3,THN,08:00 AM - 11:00 AM S,SAC415B,,,
CHE202L,4,MIO,11:20 AM - 02:20 PM M,SAC415B,,,
CHE202L,5,MIO,11:20 AM - 02:20 PM M,SAC415B_V,,,
CHE202L,6,THN,08:00 AM - 11:00 AM M,SAC415B,,,
CHE202L,7,THN,08:00 AM - 11:00 AM M,SAC415B_V,,,
CHE202L,8,TSHQ,02:40 PM - 05:40 PM S,SAC415B,,,
CHE202L,9,TSHQ,02:40 PM - 05:40 PM S,SAC415B_V,,,
CHE202L,10,NRO,02:40 PM - 05:40 PM T,SAC415B,,,
CHE202L,11,NRO,02:40 PM - 05:40 PM T,SAC415B_V,,,
CHE202L,12,THN,08:00 AM - 11:00 AM W,SAC415B,,,
CHE202L,13,THN,08:00 AM - 11:00 AM W,SAC415B_V,,,
CHE202L,14,THN,08:00 AM - 11:00 AM S,SAC415B_V,,,
CHE203,1,MKUN,08:00 AM - 09:30 AM ST,SAC405,,,
CHE203,2,MKUN,09:40 AM - 11:10 AM ST,SAC401,,,
CHE203,3,MKUN,04:20 PM - 05:50 PM ST,SAC405,,,
CHE203,4,MAR5,01:00 PM - 02:30 PM RA,NAC509,,,
CHE203L,1,MKUN,11:20 AM - 02:20 PM S,SAC415B,,,
CHE203L,2,MKUN,11:20 AM - 02:20 PM S,SAC415B_V,,,
CHE203L,3,TSHQ,02:40 PM - 05:40 PM M,SAC415B,,,
CHE203L,4,TSHQ,02:40 PM - 05:40 PM M,SAC415B_V,,,
CHN101,1,Rbt,11:20 AM - 12:50 PM ST,NAC213,,,
CHN101,2,Rbt,02:40 PM - 04:10 PM ST,NAC214,,,
CHN101,3,AzH1,09:40 AM - 11:10 AM RA,NAC302,,,
CHN101,4,AzH1,01:00 PM - 02:30 PM RA,NAC621,,,
CHN101,5,TBA,01:00 PM - 02:30 PM RA,NTR304,,,
CHN101,6,TBA,02:40 PM - 04:10 PM RA,NTR304,,,
CHN201,1,Rbt,01:00 PM - 02:30 PM MW,NAC314,,,
CHN201,2,Rbt,02:40 PM - 04:10 PM MW,NAC314,,,
CHN201,3,AzH1,08:00 AM - 09:30 AM RA,NAC313,,,
CSE115,1,NvA,08:00 AM - 09:30 AM ST,SAC308,,,
CSE115,2,NvA,09:40 AM - 11:10 AM ST,SAC308,,,
CSE115,3,RjP,09:40 AM - 11:10 AM ST,SAC310,,,
CSE115,4,MSRb,01:00 PM - 02:30 PM ST,SAC307,,,
CSE115,5,TBA,08:00 AM - 09:30 AM ST,SAC307,,,
CSE115,6,MLD,09:40 AM - 11:10 AM ST,LIB607,,,
CSE115,7,MLE,01:00 PM - 02:30 PM ST,SAC308,,,
CSE115,8,MLE,04:20 PM - 05:50 PM ST,SAC308,,,
CSE115,9,HSM,02:40 PM - 04:10 PM RA,SAC513,,,
CSE115,10,TnS1,02:40 PM - 04:10 PM MW,SAC503,,,
CSE115,11,TnS1,04:20 PM - 05:50 PM MW,SAC511,,,
CSE115,12,RIH,01:00 PM - 02:30 PM ST,SAC205,,,
CSE115,13,OISD,02:40 PM - 04:10 PM MW,LIB607,,,
CSE115,14,OISD,02:40 PM - 04:10 PM ST,LIB611,,,
CSE115,15,AKR,09:40 AM - 11:10 AM RA,SAC205,,,
CSE115,16,CFA,08:00 AM - 09:30 AM ST,SAC204,,,
CSE115,17,CFA,09:40 AM - 11:10 AM ST,LIB606,,,
CSE115,18,MDSH,11:20 AM - 12:50 PM RA,SAC207,,,
CSE115,19,TBA,09:40 AM - 11:10 AM RA,LIB603,,,
CSE115L,1,NvA,11:20 AM - 12:50 PM ST,LIB602,,,
CSE115L,2,NvA,01:00 PM - 02:30 PM ST,LIB602,,,
CSE115L,3,RjP,01:00 PM - 02:30 PM ST,LIB603,,,
CSE115L,4,MSRb,09:40 AM - 11:10 AM ST,LIB603,,,
CSE115L,5,TBA,11:20 AM - 12:50 PM ST,LIB603,,,
CSE115L,6,MLD,02:40 PM - 04:10 PM ST,LIB604,,,
CSE115L,7,MLE,11:20 AM - 12:50 PM ST,LIB605,,,
CSE115L,8,MLE,02:40 PM - 04:10 PM ST,LIB605,,,
CSE115L,9,HSM,04:20 PM - 05:50 PM RA,LIB603,,,
CSE115L,10,TnS1,11:20 AM - 12:50 PM MW,LIB603,,,
CSE115L,11,TnS1,01:00 PM - 02:30 PM MW,LIB602,,,
CSE115L,12,RIH,11:20 AM - 12:50 PM ST,LIB609,,,
CSE115L,13,OISD,11:20 AM - 12:50 PM MW,LIB611,,,
CSE115L,14,OISD,09:40 AM - 11:10 AM ST,LIB605,,,
CSE115L,15,AKR,01:00 PM - 02:30 PM RA,LIB602,,,
CSE115L,16,CFA,11:20 AM - 12:50 PM ST,LIB611,,,
CSE115L,17,CFA,01:00 PM - 02:30 PM ST,LIB611,,,
CSE115L,18,MDSH,01:00 PM - 02:30 PM RA,LIB603,,,
CSE115L,19,TBA,02:40 PM - 04:10 PM RA,LIB603,,,
CSE173,1,SLE,09:40 AM - 11:10 AM MW,SAC205,,,
CSE173,2,MSK1,11:20 AM - 12:50 PM ST,OAT601,,,
CSE173,3,MSK1,01:00 PM - 02:30 PM ST,OAT601,,,
CSE173,4,MLE,02:40 PM - 04:10 PM MW,SAC206,,,
CSE173,5,MLE,04:20 PM - 05:50 PM MW,SAC310,,,
CSE173,6,SvA,08:00 AM - 09:30 AM MW,SAC308,,,
CSE173,7,ITN,01:00 PM - 02:30 PM RA,SAC308,,,
CSE173,8,ITN,04:20 PM - 05:50 PM RA,SAC310,,,
CSE173,9,AKR,11:20 AM - 12:50 PM RA,SAC205,,,
CSE173,10,SfT,08:00 AM - 09:30 AM RA,LIB605,,,
CSE173,12,RIS,02:40 PM - 04:10 PM RA,SAC308,,,
CSE173,13,SLE,11:20 AM - 12:50 PM MW,SAC205,,,
CSE215,1,RRn,11:20 AM - 12:50 PM ST,SAC310,,,
CSE215,2,RRn,02:40 PM - 04:10 PM MW,SAC307,,,
CSE215,3,RjP,09:40 AM - 11:10 AM MW,SAC308,,,
CSE215,4,SfR1,09:40 AM - 11:10 AM MW,SAC204,,,
CSE215,5,SvA,08:00 AM - 09:30 AM ST,NAC990,,,
CSE215,6,SvA,09:40 AM - 11:10 AM ST,NAC990,,,
CSE215,7,HSM,02:40 PM - 04:10 PM MW,SAC502,,,
CSE215,8,RIH,01:00 PM - 02:30 PM MW,SAC205,,,
CSE215,9,MUO,02:40 PM - 04:10 PM ST,SAC502,,,
CSE215,10,MfR,11:20 AM - 12:50 PM ST,SAC205,,,
CSE215,11,SAM3,08:00 AM - 09:30 AM RA,SAC503,,,
CSE215,12,SAM3,09:40 AM - 11:10 AM RA,SAC503,,,
CSE215,13,STL,08:00 AM - 09:30 AM MW,SAC206,,,
CSE215L,1,RRn,02:40 PM - 04:10 PM ST,LIB602,,,
CSE215L,2,RRn,04:20 PM - 05:50 PM MW,LIB602,,,
CSE215L,3,RjP,01:00 PM - 02:30 PM MW,LIB603,,,
CSE215L,4,SfR1,08:00 AM - 09:30 AM MW,LIB602,,,
CSE215L,5,SvA,11:20 AM - 12:50 PM ST,LIB610,,,
CSE215L,6,SvA,01:00 PM - 02:30 PM ST,LIB610,,,
CSE215L,7,HSM,11:20 AM - 12:50 PM MW,LIB602,,,
CSE215L,8,RIH,02:40 PM - 04:10 PM MW,LIB602,,,
CSE215L,9,MUO,04:20 PM - 05:50 PM ST,LIB610,,,
CSE215L,10,MfR,02:40 PM - 04:10 PM ST,LIB610,,,
CSE215L,11,SAM3,01:00 PM - 02:30 PM RA,LIB609,,,
CSE215L,12,SAM3,11:20 AM - 12:50 PM RA,LIB603,,,
CSE215L,13,STL,11:20 AM - 12:50 PM MW,LIB610,,,
CSE225,1,RjP,11:20 AM - 12:50 PM ST,SAC311,,,
CSE225,2,RIH,02:40 PM - 04:10 PM ST,SAC204,,,
CSE225,3,MUO,01:00 PM - 02:30 PM MW,SAC206,,,
CSE225,4,MUO,04:20 PM - 05:50 PM MW,SAC308,,,
CSE225,5,IqN,01:00 PM - 02:30 PM ST,LIB609,,,
CSE225,6,IqN,02:40 PM - 04:10 PM ST,LIB609,,,
CSE225,7,SAK1,08:00 AM - 09:30 AM RA,SAC511,,,
CSE225,8,SAK1,09:40 AM - 11:10 AM RA,LIB602,,,
CSE225,9,MRH1,08:00 AM - 09:30 AM MW,SAC205,,,
CSE225L,1,RjP,02:40 PM - 04:10 PM ST,LIB603,,,
CSE225L,2,RIH,09:40 AM - 11:10 AM ST,LIB609,,,
CSE225L,3,MUO,09:40 AM - 11:10 AM MW,LIB603,,,
CSE225L,4,MUO,11:20 AM - 12:50 PM MW,LIB605,,,
CSE225L,5,IqN,08:00 AM - 09:30 AM ST,LIB603,,,
CSE225L,6,IqN,09:40 AM - 11:10 AM ST,LIB604,,,
CSE225L,7,SAK1,11:20 AM - 12:50 PM RA,LIB602,,,
CSE225L,8,SAK1,01:00 PM - 02:30 PM RA,LIB607,,,
CSE225L,9,MRH1,01:00 PM - 02:30 PM MW,LIB611,,,
CSE231,1,SLE,09:40 AM - 11:10 AM ST,SAC204,,,
CSE231,2,SLE,11:20 AM - 12:50 PM ST,SAC204,,,
CSE231,3,NjL,01:00 PM - 02:30 PM ST,SAC207,,,
CSE231,4,NJL,02:40 PM - 04:10 PM ST,SAC207,,,
CSE231,5,TnF,08:00 AM - 09:30 AM ST,SAC210,,,
CSE231,6,HSM,01:00 PM - 02:30 PM MW,SAC210,,,
CSE231,7,ALHQ,08:00 AM - 09:30 AM ST,SAC311,,,
CSE231,8,ALHQ,11:20 AM - 12:50 PM ST,SAC511,,,
CSE231,9,KSE,09:40 AM - 11:10 AM ST,SAC314,,,
CSE231,10,KdA1,08:00 AM - 09:30 AM RA,NAC991,,,
CSE231L,1,SLE,02:40 PM - 05:50 PM S,SAC507,,,
CSE231L,2,SLE,02:40 PM - 05:50 PM T,SAC507,,,
CSE231L,3,TBA,08:00 AM - 11:10 AM S,SAC801,,,
CSE231L,4,TBA,08:00 AM - 11:10 AM T,SAC801,,,
CSE231L,5,TBA,08:00 AM - 11:10 AM R,SAC801,,,
CSE231L,6,TBA,08:00 AM - 11:10 AM A,SAC801,,,
CSE231L,7,TBA,02:40 PM - 05:50 PM S,SAC801,,,
CSE231L,8,TBA,02:40 PM - 05:50 PM T,SAC801,,,
CSE231L,9,TBA,11:20 AM - 02:30 PM S,SAC801,,,
CSE231L,10,TBA,11:20 AM - 02:30 PM A,SAC801,,,
CSE273,1,ARa2,09:40 AM - 11:10 AM ST,SAC210,,,
CSE273,2,ARa2,11:20 AM - 12:50 PM ST,SAC210,,,
CSE273,3,MKN1,09:40 AM - 11:10 AM RA,SAC207,,,
CSE273,4,MMK1,08:00 AM - 09:30 AM ST,SAC206,,,
CSE273,5,MMK1,09:40 AM - 11:10 AM ST,SAC209,,,
CSE273,6,TBA,11:20 AM - 12:50 PM RA,SAC307,,,
CSE299,2,SfR1,09:10 AM - 11:10 AM S,LIB608,,,
CSE299,3,TBA,11:20 AM - 12:50 PM S,LIB604,,,
CSE299,4,TBA,01:00 PM - 02:30 PM M,SAC502,,,
CSE299,5,TBA,11:20 AM - 12:50 PM M,LIB604,,,
CSE299,6,SvA,09:40 AM - 11:10 AM W,LIB608,,,
CSE299,7,TBA,11:20 AM - 12:50 PM S,SAC503,,,
CSE299,8,TnF,02:40 PM - 04:10 PM M,LIB608,,,
CSE299,9,TBA,01:00 PM - 02:30 PM S,LIB605,,,
CSE299,10,TBA,01:00 PM - 02:30 PM T,LIB605,,,
CSE299,11,TBA,02:40 PM - 04:10 PM W,LIB605,,,
CSE299,12,TnS1,01:00 PM - 02:30 PM A,LIB608,,,
CSE299,13,TBA,11:20 AM - 12:50 PM W,LIB604,,,
CSE299,14,TBA,01:00 PM - 02:30 PM S,LIB604,,,
CSE299,15,TBA,01:00 PM - 02:30 PM T,LIB604,,,
CSE299,16,TBA,02:40 PM - 04:10 PM R,SAC503,,,
CSE299,17,TBA,04:20 PM - 05:50 PM R,SAC503,,,
CSE311,1,SLf,08:00 AM - 09:30 AM ST,SAC205,,,
CSE311,2,SLf,09:40 AM - 11:10 AM ST,SAC205,,,
CSE311,3,STI,02:40 PM - 04:10 PM MW,SAC210,,,
CSE311,4,NdA,11:20 AM - 12:50 PM RA,SAC511,,,
CSE311,5,NLH,08:00 AM - 09:30 AM RA,SAC308,,,
CSE311,6,TnS1,02:40 PM - 04:10 PM RA,SAC307,,,
CSE311,7,NLH,09:40 AM - 11:10 AM RA,SAC308,,,
CSE311,8,MKN1,08:00 AM - 09:30 AM RA,SAC513,,,
CSE311,9,RIS,04:20 PM - 05:50 PM RA,SAC308,,,
CSE311L,1,TBA,02:40 PM - 05:50 PM M,LIB604,,,
CSE311L,2,TBA,02:40 PM - 05:50 PM W,LIB604,,,
CSE311L,3,TBA,11:20 AM - 02:30 PM R,LIB604,,,
CSE311L,4,TBA,02:40 PM - 05:50 PM R,LIB604,,,
CSE311L,5,TBA,08:00 AM - 11:10 AM M,LIB605,,,
CSE311L,6,TBA,11:20 AM - 02:30 PM R,LIB605,,,
CSE311L,7,TBA,08:00 AM - 11:10 AM W,LIB605,,,
CSE311L,8,TBA,11:20 AM - 02:30 PM A,LIB604,,,
CSE311L,9,TBA,11:20 AM - 02:30 PM A,LIB605,,,
CSE311L,10,TBA,02:40 PM - 05:50 PM A,LIB604,,,
CSE323,1,NvA,09:40 AM - 11:10 AM MW,SAC310,,,
CSE323,2,NvA,11:20 AM - 12:50 PM MW,SAC310,,,
CSE323,3,RMz1,08:00 AM - 09:30 AM RA,SAC205,,,
CSE323,4,RMz1,11:20 AM - 12:50 PM RA,SAC210,,,
CSE323,5,MUA3,08:00 AM - 09:30 AM RA,OAT601,,,
CSE323,6,MUA3,09:40 AM - 11:10 AM RA,SAC209,,,
CSE323,7,TBA,01:00 PM - 02:30 PM RA,SAC503,,,
CSE323,8,TBA,02:40 PM - 04:10 PM RA,SAC511,,,
CSE323,9,TBA,08:00 AM - 09:30 AM ST,NAC509,,,
CSE323,10,TBA,01:00 PM - 02:30 PM ST,SAC503,,,
CSE325,1,MSK1,01:00 PM - 02:30 PM MW,SAC204,,,
CSE325,2,MSK1,02:40 PM - 04:10 PM MW,SAC204,,,
CSE325,3,EzM,04:20 PM - 05:50 PM MW,SAC204,,,
CSE325,5,FSI,01:00 PM - 02:30 PM RA,SAC206,,,
CSE325,6,FSI,02:40 PM - 04:10 PM RA,SAC206,,,
CSE325,7,MSDL,01:00 PM - 02:30 PM RA,SAC502,,,
CSE325,8,MSDL,02:40 PM - 04:10 PM RA,SAC310,,,
CSE325,9,TBA,08:00 AM - 09:30 AM MW,SAC311,,,
CSE327,1,NbM,01:00 PM - 02:30 PM ST,NAC991,,,
CSE327,2,NbM,11:20 AM - 12:50 PM MW,SAC210,,,
CSE327,3,AFE,01:00 PM - 02:30 PM MW,NAC991,,,
CSE327,4,AFE,11:20 AM - 12:50 PM ST,SAC207,,,
CSE327,5,ITN,09:40 AM - 11:10 AM ST,SAC503,,,
CSE327,6,IqN,09:40 AM - 11:10 AM RA,SAC310,,,
CSE327,7,MDSH,09:40 AM - 11:10 AM RA,SAC204,,,
CSE327,8,MMA1,08:00 AM - 09:30 AM RA,SAC210,,,
CSE327,9,MMA1,11:20 AM - 12:50 PM RA,SAC209,,,
CSE327,10,MRH1,09:40 AM - 11:10 AM MW,LIB607,,,
CSE327,11,TBA,09:40 AM - 11:10 AM MW,LIB609,,,
CSE331,1,MAQM,01:00 PM - 02:30 PM MW,SAC207,,,
CSE331,2,RQN,01:00 PM - 02:30 PM RA,SAC205,,,
CSE331,3,RQN,02:40 PM - 04:10 PM RA,SAC205,,,
CSE331,4,KSE,08:00 AM - 09:30 AM MW,SAC210,,,
CSE331,6,SAMD,11:20 AM - 12:50 PM RA,SAC513,,,
CSE331,7,SAMD,01:00 PM - 02:30 PM RA,NAC992,,,
CSE331,8,SkH1,08:00 AM - 09:30 AM RA,SAC310,,,
CSE331,9,SkH1,11:20 AM - 12:50 PM RA,NAC992,,,
CSE331,10,MoH1,08:00 AM - 09:30 AM RA,SAC207,,,
CSE331,11,MHo1,11:20 AM - 12:50 PM RA,SAC308,,,
CSE331L,1,TBA,08:00 AM - 11:10 AM R,LIB609,,,
CSE331L,4,TBA,02:40 PM - 05:50 PM M,LIB611,,,
CSE331L,5,TBA,02:40 PM - 05:50 PM W,LIB611,,,
CSE331L,6,TBA,08:00 AM - 11:10 AM R,LIB610,,,
CSE331L,7,TBA,08:00 AM - 11:10 AM A,LIB610,,,
CSE331L,10,TBA,02:40 PM - 05:50 PM R,LIB610,,,
CSE331L,11,TBA,02:40 PM - 05:50 PM A,LIB611,,,
CSE332,1,MAQM,09:40 AM - 11:10 AM ST,SAC309,,,
CSE332,2,MAQM,01:00 PM - 02:30 PM ST,NAC992,,,
CSE332,3,NJL,09:40 AM - 11:10 AM MW,NAC990,,,
CSE332,4,NJL,01:00 PM - 02:30 PM MW,SAC308,,,
CSE332,5,TnF,08:00 AM - 09:30 AM MW,SAC310,,,
CSE332,6,TnF,09:40 AM - 11:10 AM MW,SAC503,,,
CSE332,7,NLH,04:20 PM - 05:50 PM ST,SAC204,,,
CSE332,8,NLH,02:40 PM - 04:10 PM ST,SAC314,,,
CSE332,9,ALHQ,08:00 AM - 09:30 AM MW,SAC511,,,
CSE332,10,ALHQ,11:20 AM - 12:50 PM MW,SAC502,,,
CSE332,11,Sfm,08:00 AM - 09:30 AM RA,SAC307,,,
CSE332,12,Sfm,09:40 AM - 11:10 AM RA,SAC307,,,
CSE332L,1,MAQM,11:20 AM - 02:30 PM R,SAC507,,,
CSE332L,2,MAQM,02:40 PM - 05:50 PM R,SAC507,,,
CSE332L,3,NJL,08:00 AM - 11:10 AM R,SAC507,,,
CSE332L,4,NJL,08:00 AM - 11:10 AM A,SAC507,,,
CSE332L,5,TnF,11:20 AM - 02:30 PM M,SAC507,,,
CSE332L,6,TnF,11:20 AM - 02:30 PM W,SAC507,,,
CSE332L,7,NLH,08:00 AM - 11:10 AM S,SAC507,,,
CSE332L,8,NLH,08:00 AM - 11:10 AM T,SAC507,,,
CSE332L,9,ALHQ,02:40 PM - 05:50 PM W,SAC507,,,
CSE332L,10,ALHQ,02:40 PM - 05:50 PM M,SAC507,,,
CSE332L,11,Sfm,11:20 AM - 02:30 PM A,SAC507,,,
CSE332L,12,Sfm,02:40 PM - 05:50 PM A,SAC507,,,
CSE338,1,hzr,02:40 PM - 04:10 PM MW,SAC311,,,
CSE338,2,RjP,11:20 AM - 12:50 PM MW,SAC511,,,
CSE338L,2,TBA,02:40 PM - 05:50 PM M,LIB610,,,
CSE373,1,SfM1,11:20 AM - 12:50 PM ST,SAC502,,,
CSE373,2,ARa2,09:40 AM - 11:10 AM MW,SAC206,,,
CSE373,3,STI,01:00 PM - 02:30 PM MW,SAC311,,,
CSE373,4,STI,01:00 PM - 02:30 PM ST,SAC209,,,
CSE373,5,IqN,08:00 AM - 09:30 AM MW,SAC204,,,
CSE373,6,IqN,01:00 PM - 02:30 PM MW,LIB610,,,
CSE373,7,OISD,04:20 PM - 05:50 PM ST,SAC210,,,
CSE373,8,SMAH,08:00 AM - 09:30 AM RA,SAC206,,,
CSE373,9,SMAH,09:40 AM - 11:10 AM RA,LIB605,,,
CSE373,10,EKD,08:00 AM - 09:30 AM ST,SAC209,,,
CSE373,11,EKD,09:40 AM - 11:10 AM ST,NAC413,,,
CSE373,12,ARa2,02:40 PM - 04:10 PM MW,SAC202,,,
CSE373,13,STL,09:40 AM - 11:10 AM MW,LIB602,,,
CSE411,1,SLf,08:00 AM - 09:30 AM MW,SAC207,,,
CSE411,2,SLf,09:40 AM - 11:10 AM MW,SAC207,,,
CSE413,1,IqR,11:20 AM - 12:50 PM MW,NAC1079,,,
CSE413,2,IqR,02:40 PM - 04:10 PM MW,SAC511,,,
CSE413L,1,IQR,08:00 AM - 11:10 AM A,LIB611,,,
CSE413L,2,IQR,02:40 PM - 05:50 PM R,LIB611,,,
CSE422,1,MSK1,04:20 PM - 05:50 PM ST,SAC311,,,
CSE433,1,Njl,11:20 AM - 12:50 PM RA,SAC204,,,
CSE435,1,IqR,11:20 AM - 12:50 PM ST,NAC513,,,
CSE435L,1,IQR,11:20 AM - 02:30 PM R,LIB611,,,
CSE435L,2,IQR,11:20 AM - 02:30 PM A,LIB611,,,
CSE440,1,MSRb,09:40 AM - 11:10 AM MW,NAC216,,,
CSE440,2,MLD,02:40 PM - 04:10 PM MW,LIB603,,,
CSE440,3,STI,02:40 PM - 04:10 PM ST,SAC210,,,
CSE445,1,Sfm1,09:40 AM - 11:10 AM MW,SAC309,,,
CSE445,2,Azk,01:00 PM - 02:30 PM RA,SAC307,,,
CSE445,3,SfR1,11:20 AM - 12:50 PM MW,SAC206,,,
CSE445,4,MAQM,02:40 PM - 04:10 PM MW,SAC207,,,
CSE445,5,MSRb,02:40 PM - 04:10 PM ST,SAC307,,,
CSE445,6,MLD,04:20 PM - 05:50 PM MW,SAC307,,,
CSE445,7,HSM,01:00 PM - 02:30 PM RA,SAC311,,,
CSE445,8,ITN,11:20 AM - 12:50 PM RA,SAC310,,,
CSE465,1,SfM1,09:40 AM - 11:10 AM ST,SAC502,,,
CSE465,2,NbM,11:20 AM - 12:50 PM ST,NAC991,,,
CSE465,3,Azk,09:40 AM - 11:10 AM MW,NAC215,,,
CSE465,4,Rtk,11:20 AM - 12:50 PM MW,SAC209,,,
CSE465,5,OISD,04:20 PM - 05:50 PM MW,SAC210,,,
CSE468,1,AFE,02:40 PM - 04:10 PM ST,SAC308,,,
CSE482,1,NqH,08:00 AM - 09:30 AM MW,SAC307,,,
CSE482L,1,TBA,02:40 PM - 05:50 PM W,LIB605,,,
CSE495,1,SnS1,11:20 AM - 12:50 PM MW,NAC992,,,
CSE495B,1,Azk,02:40 PM - 04:10 PM MW,OAT601,,,
CSE499A,1,TBA,09:40 AM - 11:10 AM R,SAC502,,,
CSE499A,2,TBA,01:00 PM - 02:30 PM T,SAC502,,,
CSE499A,3,TBA,11:20 AM - 12:50 PM R,LIB606,,,
CSE499A,4,TBA,11:20 AM - 12:50 PM M,LIB609,,,
CSE499A,5,TBA,11:20 AM - 12:50 PM W,LIB607,,,
CSE499A,6,TBA,11:20 AM - 12:50 PM M,LIB608,,,
CSE499A,7,TBA,02:40 PM - 04:10 PM S,LIB608,,,
CSE499A,8,TBA,02:40 PM - 04:10 PM S,LIB607,,,
CSE499A,9,TBA,11:20 AM - 12:50 PM T,SAC503,,,
CSE499A,10,TBA,11:20 AM - 12:50 PM A,LIB610,,,
CSE499A,11,TBA,01:00 PM - 02:30 PM M,LIB608,,,
CSE499A,12,TBA,09:40 AM - 11:10 AM T,LIB608,,,
CSE499A,13,TBA,11:20 AM - 12:50 PM W,LIB609,,,
CSE499A,14,TBA,09:40 AM - 11:10 AM M,LIB604,,,
CSE499A,15,TBA,01:00 PM - 02:30 PM W,SAC502,,,
CSE499A,16,TBA,04:20 PM - 05:50 PM A,SAC503,,,
CSE499A,17,Szz,04:20 PM - 05:50 PM M,LIB603,,,
CSE499B,1,TBA,08:00 AM - 09:30 AM S,SAC502,,,
CSE499B,2,TBA,08:00 AM - 09:30 AM R,SAC502,,,
CSE499B,3,TBA,01:00 PM - 02:30 PM S,SAC502,,,
CSE499B,4,TBA,09:40 AM - 11:10 AM W,LIB604,,,
CSE499B,5,TBA,11:20 AM - 12:50 PM S,LIB607,,,
CSE499B,6,TBA,01:00 PM - 02:30 PM W,LIB608,,,
CSE499B,7,TBA,02:40 PM - 04:10 PM W,LIB608,,,
CSE499B,9,NbM,02:40 PM - 04:10 PM T,LIB608,,,
CSE499B,10,SnS1,01:00 PM - 02:30 PM T,LIB608,,,
CSE499B,11,TBA,02:40 PM - 04:10 PM A,LIB610,,,
CSE499B,12,TBA,11:20 AM - 12:50 PM T,LIB604,,,
CSE511,1,MLD,07:00 PM - 10:10 PM W,SAC511,,,
CSE533,1,Azk,07:00 PM - 10:10 PM R,SAC407,,,
CSE596,1,AFE,07:00 PM - 10:10 PM M,SAC511,,,
DEV502,1,NyS,09:00 AM - 12:30 PM F,NAC402,,,
DEV563,1,ISN,07:00 PM - 10:10 PM A,NAC409,,,
DEV567,1,NzM1,07:00 PM - 10:10 PM R,NAC409,,,
DEV571,1,NyS,03:00 PM - 06:30 PM F,NAC402,,,
DEV577,1,ASRN,07:00 PM - 10:10 PM A,NAC410,,,
ECO101,1,ISN,11:20 AM - 12:50 PM MW,NAC605,,,
ECO101,3,AYO,09:40 AM - 11:10 AM MW,NAC604,,,
ECO101,4,AAR,11:20 AM - 12:50 PM RA,NAC401,,,
ECO101,5,MUK,02:40 PM - 04:10 PM MW,NAC402,,,
ECO101,6,SaKn,08:00 AM - 09:30 AM RA,NAC401,,,
ECO101,8,MUK,11:20 AM - 12:50 PM ST,NAC605,,,
ECO101,9,Ans,02:40 PM - 04:10 PM MW,NAC605,,,
ECO101,10,SFY,01:00 PM - 02:30 PM RA,NAC402,,,
ECO101,11,MnA2,11:20 AM - 12:50 PM RA,NAC402,,,
ECO101,12,SaKn,09:40 AM - 11:10 AM RA,NAC401,,,
ECO101,13,SaKn,01:00 PM - 02:30 PM RA,NAC412,,,
ECO101,14,Mzq,09:40 AM - 11:10 AM RA,NAC412,,,
ECO101,15,AAR,01:00 PM - 02:30 PM RA,NAC401,,,
ECO101,17,SFY,02:40 PM - 04:10 PM RA,NAC402,,,
ECO101,18,Stq,08:00 AM - 09:30 AM ST,NAC412,,,
ECO101,19,SaKn,02:40 PM - 04:10 PM RA,NAC412,,,
ECO101,20,Azd,01:00 PM - 02:30 PM RA,NAC604,,,
ECO101,21,Sqm,01:00 PM - 02:30 PM RA,NAC605,,,
ECO101,22,SFY,02:40 PM - 04:10 PM ST,NAC402,,,
ECO101,23,Stq,09:40 AM - 11:10 AM ST,NAC415,,,
ECO101,24,AYO,02:40 PM - 04:10 PM MW,NAC403,,,
ECO101,26,CNq,08:00 AM - 09:30 AM ST,NAC605,,,
ECO101,27,Abt,08:00 AM - 09:30 AM ST,NAC402,,,
ECO101,28,Abt,04:20 PM - 05:50 PM RA,NAC403,,,
ECO101,29,ATC,01:00 PM - 02:30 PM ST,NAC412,,,
ECO101,30,ATC,04:20 PM - 05:50 PM ST,NAC403,,,
ECO101,31,Nnm,08:00 AM - 09:30 AM MW,NAC605,,,
ECO101,32,Nnm,09:40 AM - 11:10 AM MW,NAC605,,,
ECO101,34,ABA,08:00 AM - 09:30 AM ST,NAC403,,,
ECO101,35,ABA,08:00 AM - 09:30 AM MW,NAC402,,,
ECO101,37,ASRN,04:20 PM - 05:50 PM RA,NAC412,,,
ECO101,38,NzM1,02:40 PM - 04:10 PM ST,NAC401,,,
ECO101,39,AqRm,08:00 AM - 09:30 AM RA,NAC402,,,
ECO101,40,AqRm,09:40 AM - 11:10 AM RA,NAC402,,,
