Course,Section,Faculty,Time,Room,Semester,Predicted Faculty,Records
CSE331,3,RQN,02:40 PM - 04:10 PM RA,35(35),,,
CSE331,4,KSE,08:00 AM - 09:30 AM MW,35(35),,,
CSE331,6,SAMD,11:20 AM - 12:50 PM RA,35(35),,,
CSE331,7,SAMD,01:00 PM - 02:30 PM RA,35(35),,,
CSE331,8,SkH1,08:00 AM - 09:30 AM RA,35(35),,,
CSE331,9,SkH1,11:20 AM - 12:50 PM RA,35(35),,,
CSE331,10,MoH1,08:00 AM - 09:30 AM RA,35(35),,,
CSE331,11,MHo1,11:20 AM - 12:50 PM RA,35(35),,,
CSE331,12,TBA,08:00 AM - 09:30 AM MW,35(35),,,
CSE331,13,TBA,04:20 PM - 05:50 PM MW,35(35),,,
CSE331L,1,MAQm,08:00 AM - 11:10 AM R,35(35),,,
CSE331L,2,RQN,02:40 PM - 05:50 PM M,35(35),,,
CSE331L,3,RQN,02:40 PM - 05:50 PM W,35(35),,,
CSE331L,4,KSE,02:40 PM - 05:50 PM M,35(35),,,
CSE331L,5,TBA,02:40 PM - 05:50 PM W,0(0),,,
CSE331L,6,SAMd,08:00 AM - 11:10 AM R,35(35),,,
CSE331L,7,SAMd,08:00 AM - 11:10 AM A,35(35),,,
CSE331L,8,SkH1,02:40 PM - 05:50 PM R,35(35),,,
CSE331L,9,SkH1,02:40 PM - 05:50 PM A,35(34),,,
CSE331L,10,MHo1,02:40 PM - 05:50 PM R,35(35),,,
CSE331L,11,MHo1,02:40 PM - 05:50 PM A,35(35),,,
CSE331L,12,TBA,08:00 AM - 11:10 AM T,35(34),,,
CSE331L,13,TBA,02:40 PM - 05:50 PM A,35(35),,,
CSE332,1,MAQM,09:40 AM - 11:10 AM ST,35(35),,,
CSE332,2,MAQM,01:00 PM - 02:30 PM ST,35(35),,,
CSE332,3,NJL,09:40 AM - 11:10 AM MW,35(14),,,
CSE332,4,NJL,01:00 PM - 02:30 PM MW,35(17),,,
CSE332,5,TnF,08:00 AM - 09:30 AM MW,35(23),,,
CSE332,6,TnF,09:40 AM - 11:10 AM MW,35(29),,,
CSE332,7,NLH,04:20 PM - 05:50 PM ST,35(35),,,
CSE332,8,NLH,02:40 PM - 04:10 PM ST,35(35),,,
CSE332,9,ALHQ,08:00 AM - 09:30 AM MW,35(35),,,
CSE332,10,ALHQ,11:20 AM - 12:50 PM MW,35(35),,,
CSE332,11,Sfm,08:00 AM - 09:30 AM RA,35(35),,,
CSE332,12,Sfm,09:40 AM - 11:10 AM RA,35(35),,,
CSE332L,1,MAQM,11:20 AM - 02:30 PM R,35(35),,,
CSE332L,2,MAQM,02:40 PM - 05:50 PM R,35(35),,,
CSE332L,3,NJL,08:00 AM - 11:10 AM R,35(14),,,
CSE332L,4,NJL,08:00 AM - 11:10 AM A,35(16),,,
CSE332L,5,TnF,11:20 AM - 02:30 PM M,35(23),,,
CSE332L,6,TnF,11:20 AM - 02:30 PM W,35(29),,,
CSE332L,7,NLH,08:00 AM - 11:10 AM S,35(35),,,
CSE332L,8,NLH,08:00 AM - 11:10 AM T,35(35),,,
CSE332L,9,ALHQ,02:40 PM - 05:50 PM W,35(35),,,
CSE332L,10,ALHQ,02:40 PM - 05:50 PM M,35(35),,,
CSE332L,11,Sfm,11:20 AM - 02:30 PM A,35(35),,,
CSE332L,12,Sfm,02:40 PM - 05:50 PM A,35(35),,,
CSE338,1,hzr,02:40 PM - 04:10 PM MW,35(29),,,
CSE338,2,RjP,11:20 AM - 12:50 PM MW,35(35),,,
CSE338L,1,hzr,11:20 AM - 02:30 PM R,35(29),,,
CSE338L,2,RjP,02:40 PM - 05:50 PM M,35(32),,,
CSE373,1,SfM1,11:20 AM - 12:50 PM ST,30(30),,,
CSE373,2,ARa2,09:40 AM - 11:10 AM MW,35(35),,,
CSE373,3,STI,01:00 PM - 02:30 PM MW,35(35),,,
CSE373,4,STI,01:00 PM - 02:30 PM ST,35(35),,,
CSE373,5,IqN,08:00 AM - 09:30 AM MW,35(34),,,
CSE373,6,IqN,01:00 PM - 02:30 PM MW,35(35),,,
CSE373,7,OISD,04:20 PM - 05:50 PM ST,35(35),,,
CSE373,8,SMAH,08:00 AM - 09:30 AM RA,35(35),,,
CSE373,9,SMAH,09:40 AM - 11:10 AM RA,35(35),,,
CSE373,10,EKD,08:00 AM - 09:30 AM ST,35(35),,,
CSE373,11,EKD,09:40 AM - 11:10 AM ST,35(35),,,
CSE373,12,ARa2,02:40 PM - 04:10 PM MW,35(35),,,
CSE373,13,STL,09:40 AM - 11:10 AM MW,35(35),,,
CSE411,1,SLf,08:00 AM - 09:30 AM MW,35(35),,,
CSE411,2,SLf,09:40 AM - 11:10 AM MW,35(35),,,
CSE413,1,IqR,11:20 AM - 12:50 PM MW,35(35),,,
CSE413,2,IqR,02:40 PM - 04:10 PM MW,35(35),,,
CSE413L,1,IqR,08:00 AM - 11:10 AM A,35(35),,,
CSE413L,2,IqR,02:40 PM - 05:50 PM R,35(35),,,
CSE422,1,MSK1,04:20 PM - 05:50 PM ST,35(18),,,
CSE425,1,MSK1,01:00 PM - 02:30 PM MW,35(35),,,
CSE425,2,MSK1,02:40 PM - 04:10 PM MW,35(35),,,
CSE425,3,EzM,04:20 PM - 05:50 PM MW,35(35),,,
CSE425,5,FSI,01:00 PM - 02:30 PM RA,35(35),,,
CSE425,6,FSI,02:40 PM - 04:10 PM RA,35(35),,,
CSE425,7,MSDL,01:00 PM - 02:30 PM RA,35(35),,,
CSE425,8,MSDL,02:40 PM - 04:10 PM RA,35(35),,,
CSE425,9,TBA,08:00 AM - 09:30 AM MW,35(35),,,
CSE425,10,TBA,11:20 AM - 12:50 PM RA,40(40),,,
CSE433,1,Njl,11:20 AM - 12:50 PM RA,35(4),,,
CSE435,1,IqR,11:20 AM - 12:50 PM ST,35(35),,,
CSE435,2,IqR,02:40 PM - 04:10 PM ST,35(35),,,
CSE435L,1,IqR,11:20 AM - 02:30 PM R,35(35),,,
CSE435L,2,IqR,11:20 AM - 02:30 PM A,35(35),,,
CSE438,1,hzr,02:40 PM - 04:10 PM MW,35(29),,,
CSE438,2,RjP,11:20 AM - 12:50 PM MW,35(35),,,
CSE438L,1,hzr,11:20 AM - 02:30 PM R,35(29),,,
CSE438L,2,RjP,02:40 PM - 05:50 PM M,35(32),,,
CSE440,1,MSRb,09:40 AM - 11:10 AM MW,35(35),,,
CSE440,2,MLD,02:40 PM - 04:10 PM MW,35(35),,,
CSE440,3,STI,02:40 PM - 04:10 PM ST,35(35),,,
CSE445,1,Sfm1,09:40 AM - 11:10 AM MW,35(35),,,
CSE445,2,Azk,01:00 PM - 02:30 PM RA,35(35),,,
CSE445,3,SfR1,11:20 AM - 12:50 PM MW,35(35),,,
CSE445,4,MAQM,02:40 PM - 04:10 PM MW,35(35),,,
CSE445,5,MSRb,02:40 PM - 04:10 PM ST,35(35),,,
CSE445,6,MLD,04:20 PM - 05:50 PM MW,35(35),,,
CSE445,7,HSM,01:00 PM - 02:30 PM RA,35(35),,,
CSE445,8,ITN,11:20 AM - 12:50 PM RA,35(35),,,
CSE465,1,SfM1,09:40 AM - 11:10 AM ST,30(30),,,
CSE465,2,NbM,11:20 AM - 12:50 PM ST,35(35),,,
CSE465,3,Azk,09:40 AM - 11:10 AM MW,35(35),,,
CSE465,4,Rtk,11:20 AM - 12:50 PM MW,35(35),,,
CSE465,5,OISD,04:20 PM - 05:50 PM MW,35(35),,,
CSE468,1,AFE,02:40 PM - 04:10 PM ST,35(35),,,
CSE482,1,NqH,08:00 AM - 09:30 AM MW,35(31),,,
CSE482L,1,NqH,02:40 PM - 05:50 PM W,35(31),,,
CSE495A,1,SnS1,11:20 AM - 12:50 PM MW,35(35),,,
CSE495B,1,Azk,02:40 PM - 04:10 PM MW,35(35),,,
CSE498R,1,TBA,TBA,45(45),,,
CSE498R,2,TBA,TBA,45(45),,,
CSE498R,3,TBA,TBA,45(45),,,
CSE498R,4,TBA,TBA,45(25),,,
CSE498R,5,TBA,TBA,45(13),,,
CSE498R,6,TBA,TBA,45(9),,,
CSE498R,7,TBA,TBA,45(36),,,
CSE498R,8,TBA,TBA,45(5),,,
CSE498R,9,TBA,TBA,45(1),,,
CSE498R,10,TBA,TBA,45(45),,,
CSE498R,11,TBA,TBA,45(5),,,
CSE498R,12,TBA,TBA,45(0),,,
CSE498R,13,TBA,TBA,45(1),,,
CSE498R,14,TBA,TBA,45(0),,,
CSE498R,15,TBA,TBA,45(2),,,
CSE498R,16,TBA,TBA,45(0),,,
CSE498R,17,TBA,TBA,45(1),,,
CSE498R,18,TBA,TBA,45(0),,,
CSE498R,19,TBA,TBA,45(0),,,
CSE498R,20,TBA,TBA,45(1),,,
CSE499A,1,KAS,09:40 AM - 11:10 AM R,21(7),,,
CSE499A,2,RRn,01:00 PM - 02:30 PM T,23(23),,,
CSE499A,3,SLE,11:20 AM - 12:50 PM R,23(10),,,
CSE499A,4,KMM,11:20 AM - 12:50 PM M,23(23),,,
CSE499A,5,Mdy,11:20 AM - 12:50 PM W,23(14),,,
CSE499A,6,SfM1,11:20 AM - 12:50 PM M,23(23),,,
CSE499A,7,NbM,02:40 PM - 04:10 PM S,23(4),,,
CSE499A,8,Aqu,02:40 PM - 04:10 PM S,23(4),,,
CSE499A,9,SnS1,11:20 AM - 12:50 PM T,23(23),,,
CSE499A,10,AzK,11:20 AM - 12:50 PM A,23(22),,,
CSE499A,11,Rtk,01:00 PM - 02:30 PM M,23(23),,,
CSE499A,12,SfR1,09:40 AM - 11:10 AM T,23(23),,,
CSE499A,13,AJH,11:20 AM - 12:50 PM W,23(22),,,
CSE499A,14,MAQm,09:40 AM - 11:10 AM M,23(23),,,
CSE499A,15,MSRb,01:00 PM - 02:30 PM W,23(20),,,
CSE499A,16,FMA,04:20 PM - 05:50 PM A,23(18),,,
CSE499A,17,Szz,04:20 PM - 05:50 PM M,15(15),,,
CSE499B,1,Szz,08:00 AM - 09:30 AM S,21(14),,,
CSE499B,2,Szz,08:00 AM - 09:30 AM R,21(12),,,
CSE499B,3,RRn,01:00 PM - 02:30 PM S,21(8),,,
CSE499B,4,MAQm,09:40 AM - 11:10 AM W,21(21),,,
CSE499B,5,KMM,11:20 AM - 12:50 PM S,21(18),,,
CSE499B,6,Rtk,01:00 PM - 02:30 PM W,21(2),,,
CSE499B,7,Mdy,02:40 PM - 04:10 PM W,21(18),,,
CSE499B,8,SfM1,11:20 AM - 12:50 PM W,21(18),,,
CSE499B,9,NbM,02:40 PM - 04:10 PM T,21(16),,,
CSE499B,10,SnS1,01:00 PM - 02:30 PM T,21(19),,,
CSE499B,11,AzK,02:40 PM - 04:10 PM A,21(21),,,
CSE499B,12,SfR1,11:20 AM - 12:50 PM T,21(18),,,
CSE511,1,MLD,07:00 PM - 10:10 PM W,35(35),,,
CSE512,1,SLf,09:00 AM - 12:30 PM F,35(35),,,
CSE533,1,Azk,07:00 PM - 10:10 PM R,35(35),,,
CSE545,1,FMa,03:00 PM - 06:30 PM F,35(35),,,
CSE596,1,AFE,07:00 PM - 10:10 PM M,35(20),,,
DEV501,1,TBA,07:00 PM - 10:10 PM R,40(5),,,
DEV502,1,NyS,09:00 AM - 12:30 PM F,35(6),,,
DEV563,1,ISN,07:00 PM - 10:10 PM A,35(11),,,
DEV566,1,NRA,03:00 PM - 06:10 PM A,35(20),,,
DEV567,1,NzM1,07:00 PM - 10:10 PM R,35(12),,,
DEV571,1,NyS,03:00 PM - 06:30 PM F,35(6),,,
DEV577,1,ASRN,07:00 PM - 10:10 PM A,35(5),,,
DEV595,1,AtR,TBA,45(0),,,
DEV595,2,GrG,TBA,45(0),,,
DEV595,3,AAR,TBA,45(0),,,
DEV595,4,GHA,TBA,45(0),,,
DEV595,5,SBn,TBA,45(0),,,
DEV595,6,ISN,TBA,45(0),,,
DEV595,7,NzM1,TBA,45(1),,,
DEV595,8,NrA,TBA,45(1),,,
DEV595,9,NyS,TBA,45(0),,,
DEV595,10,AKP,TBA,45(0),,,
DEV595,11,SME,TBA,45(1),,,
DEV595,12,MUK,TBA,45(0),,,
DEV595,13,TPA,TBA,45(0),,,
DEV595,14,JVHn,TBA,45(0),,,
DEV595,15,RfAh,TBA,45(0),,,
DEV595,16,SaKn,TBA,45(0),,,
DEV595,17,AYO,TBA,45(0),,,
DEV595,18,SFY,TBA,45(0),,,
DEV595,19,ASRN,TBA,45(0),,,
DEV595,20,TBA,TBA,45(0),,,
DEV595,21,TBA,TBA,45(0),,,
DEV596,1,AtR,TBA,45(0),,,
DEV596,2,GrG,TBA,45(0),,,
DEV596,3,AAR,TBA,45(0),,,
DEV596,4,GHA,TBA,45(0),,,
DEV596,5,SBn,TBA,45(0),,,
DEV596,6,ISN,TBA,45(0),,,
DEV596,7,NzM1,TBA,45(0),,,
DEV596,8,NrA,TBA,45(0),,,
DEV596,9,NyS,TBA,45(0),,,
DEV596,10,AKP,TBA,45(0),,,
DEV596,11,SME,TBA,45(0),,,
DEV596,12,MUK,TBA,45(0),,,
DEV596,13,TPA,TBA,45(0),,,
DEV596,14,JVHn,TBA,45(0),,,
DEV596,15,RfAh,TBA,45(0),,,
DEV596,16,SaKn,TBA,45(0),,,
DEV596,17,AYO,TBA,45(0),,,
DEV596,18,SFY,TBA,45(0),,,
DEV596,19,ASRN,TBA,45(0),,,
DEV596,20,TBA,TBA,45(0),,,
DEV596,21,TBA,TBA,45(0),,,
ECO101,1,ISN,11:20 AM - 12:50 PM MW,35(35),,,
ECO101,2,AqRm,01:00 PM - 02:30 PM RA,40(40),,,
ECO101,3,AYO,09:40 AM - 11:10 AM MW,35(35),,,
ECO101,4,AAR,11:20 AM - 12:50 PM RA,35(35),,,
ECO101,5,MUK,02:40 PM - 04:10 PM MW,35(35),,,
ECO101,6,SaKn,08:00 AM - 09:30 AM RA,35(35),,,
ECO101,7,AYO,11:20 AM - 12:50 PM MW,35(35),,,
ECO101,8,MUK,11:20 AM - 12:50 PM ST,35(35),,,
ECO101,9,ACD,02:40 PM - 04:10 PM MW,35(35),,,
ECO101,10,SFY,01:00 PM - 02:30 PM RA,35(35),,,
ECO101,11,MnA2,11:20 AM - 12:50 PM RA,35(35),,,
ECO101,12,SaKn,09:40 AM - 11:10 AM RA,35(35),,,
ECO101,13,SaKn,01:00 PM - 02:30 PM RA,35(35),,,
ECO101,14,Mzq,09:40 AM - 11:10 AM RA,35(35),,,
ECO101,15,AAR,01:00 PM - 02:30 PM RA,35(34),,,
ECO101,16,Mzq,02:40 PM - 04:10 PM RA,40(40),,,
ECO101,17,SFY,02:40 PM - 04:10 PM RA,35(35),,,
ECO101,18,Stq,08:00 AM - 09:30 AM ST,35(35),,,
ECO101,19,SaKn,02:40 PM - 04:10 PM RA,35(35),,,
ECO101,20,Azd,01:00 PM - 02:30 PM RA,35(35),,,
ECO101,21,Sqm,01:00 PM - 02:30 PM RA,35(35),,,
ECO101,22,SFY,02:40 PM - 04:10 PM ST,35(35),,,
ECO101,23,Stq,09:40 AM - 11:10 AM ST,60(60),,,
ECO101,24,AYO,02:40 PM - 04:10 PM MW,35(35),,,
ECO101,26,CNq,08:00 AM - 09:30 AM ST,35(35),,,
ECO101,27,Abt,08:00 AM - 09:30 AM ST,35(35),,,
ECO101,28,Abt,04:20 PM - 05:50 PM RA,35(35),,,
ECO101,29,ATC,01:00 PM - 02:30 PM ST,35(35),,,
ECO101,30,ATC,04:20 PM - 05:50 PM ST,35(35),,,
ECO101,31,Nnm,08:00 AM - 09:30 AM MW,35(35),,,
ECO101,32,Nnm,09:40 AM - 11:10 AM MW,35(35),,,
ECO101,34,ABA,08:00 AM - 09:30 AM ST,35(35),,,
ECO101,35,ABA,08:00 AM - 09:30 AM MW,35(35),,,
ECO101,36,TBA,06:00 PM - 07:30 PM MW,40(40),,,
ECO101,37,ASRN,04:20 PM - 05:50 PM RA,35(35),,,
ECO101,38,NzM1,02:40 PM - 04:10 PM ST,35(35),,,
ECO101,39,AqRm,08:00 AM - 09:30 AM RA,35(35),,,
ECO101,40,AqRm,09:40 AM - 11:10 AM RA,35(35),,,
ECO101,41,CNq,08:00 AM - 09:30 AM MW,35(35),,,
ECO101,42,ACD,04:20 PM - 05:50 PM MW,70(70),,,
ECO101,43,TBA,08:00 AM - 09:30 AM ST,35(35),,,
ECO101,44,FSJ,08:00 AM - 09:30 AM RA,35(35),,,
ECO101,45,MLtR,06:00 PM - 07:30 PM RA,35(35),,,
ECO101,46,TBA,09:40 AM - 11:10 AM RA,35(35),,,
ECO101,47,TBA,01:00 PM - 02:30 PM ST,35(35),,,
ECO101,48,TBA,04:20 PM - 05:50 PM ST,0(0),,,
ECO101,49,TBA,08:00 AM - 09:30 AM RA,0(0),,,
ECO101,51,TBA,11:20 AM - 12:50 PM RA,0(0),,,
ECO101,52,ACD,09:40 AM - 11:10 AM ST,35(35),,,
ECO101,53,TBA,04:20 PM - 05:50 PM ST,0(0),,,
ECO101,54,TBA,04:20 PM - 05:50 PM ST,0(0),,,
ECO101,55,FSJ,08:00 AM - 09:30 AM MW,40(40),,,
ECO103,1,MSSK,11:20 AM - 12:50 PM MW,70(70),,,
ECO103,2,MSSK,02:40 PM - 04:10 PM MW,70(70),,,
ECO104,1,Stq,08:00 AM - 09:30 AM MW,40(40),,,
ECO104,2,Stq,09:40 AM - 11:10 AM MW,60(60),,,
ECO104,3,Nnm,09:40 AM - 11:10 AM RA,40(40),,,
ECO104,4,Nnm,11:20 AM - 12:50 PM RA,40(40),,,
ECO104,5,MCw,08:00 AM - 09:30 AM MW,40(40),,,
ECO104,6,ACD,04:20 PM - 05:50 PM ST,40(40),,,
ECO104,7,TPA,09:40 AM - 11:10 AM ST,40(40),,,
ECO104,8,Ans,08:00 AM - 09:30 AM MW,40(40),,,
ECO104,9,AqRm,09:40 AM - 11:10 AM MW,40(40),,,
ECO104,10,GHA,01:00 PM - 02:30 PM ST,40(40),,,
ECO104,11,ACd,01:00 PM - 02:30 PM ST,60(60),,,
ECO104,12,TPA,02:40 PM - 04:10 PM MW,40(40),,,
ECO104,13,TPA,11:20 AM - 12:50 PM ST,40(40),,,
ECO104,14,AKP,01:00 PM - 02:30 PM MW,40(40),,,
ECO104,15,AKP,04:20 PM - 05:50 PM MW,40(40),,,
ECO104,16,MCw,11:20 AM - 12:50 PM MW,40(40),,,
ECO104,17,AqRm,08:00 AM - 09:30 AM MW,40(40),,,
ECO104,18,Ans,09:40 AM - 11:10 AM MW,40(40),,,
ECO104,19,MnA2,02:40 PM - 04:10 PM RA,40(40),,,
ECO104,20,MnA2,04:20 PM - 05:50 PM RA,40(40),,,
ECO104,21,TBA,08:00 AM - 09:30 AM MW,40(40),,,
ECO104,23,TBA,04:20 PM - 05:50 PM MW,0(0),,,
ECO104,24,TBA,02:40 PM - 04:10 PM ST,40(40),,,
ECO135,1,SFY,01:00 PM - 02:30 PM ST,35(35),,,
ECO135,2,Abt,02:40 PM - 04:10 PM RA,35(35),,,
ECO135,3,CNq,09:40 AM - 11:10 AM ST,35(35),,,
ECO172,1,Mzq,08:00 AM - 09:30 AM ST,35(35),,,
ECO172,2,ABA,09:40 AM - 11:10 AM MW,35(35),,,
ECO172,3,Mzq,11:20 AM - 12:50 PM RA,35(34),,,
ECO173,1,GrG,11:20 AM - 12:50 PM MW,35(35),,,
ECO173,2,GrG,02:40 PM - 04:10 PM MW,35(34),,,
ECO201,1,MUK,02:40 PM - 04:10 PM ST,40(40),,,
ECO201,2,RfAh,11:20 AM - 12:50 PM RA,40(34),,,
ECO201,3,MUK,01:00 PM - 02:30 PM ST,40(40),,,
ECO204,1,AtR,11:20 AM - 12:50 PM MW,40(40),,,
ECO204,2,JVHn,11:20 AM - 12:50 PM ST,40(40),,,
ECO245,1,CNq,09:40 AM - 11:10 AM MW,35(35),,,
ECO245,2,Abt,09:40 AM - 11:10 AM ST,35(35),,,
ECO301,1,TPA,01:00 PM - 02:30 PM MW,35(35),,,
ECO301,2,RfAh,02:40 PM - 04:10 PM RA,35(15),,,
ECO304,1,MCw,11:20 AM - 12:50 PM ST,35(18),,,
ECO304,2,JVHn,02:40 PM - 04:10 PM ST,35(35),,,
ECO309,1,ABA,01:00 PM - 02:30 PM ST,35(35),,,
ECO317,1,MCw,09:40 AM - 11:10 AM ST,35(24),,,
ECO328,1,JVHn,04:20 PM - 05:50 PM MW,35(35),,,
ECO348,1,ISN,01:00 PM - 02:30 PM MW,35(32),,,
ECO354,1,AAR,11:20 AM - 12:50 PM MW,35(27),,,
ECO372,1,SBn,01:00 PM - 02:30 PM MW,35(34),,,
ECO372,2,SME,11:20 AM - 12:50 PM ST,35(12),,,
ECO406,1,AAR,01:00 PM - 02:30 PM MW,35(18),,,
ECO415,1,GHA,04:20 PM - 05:50 PM ST,35(35),,,
ECO475,1,RfAh,09:40 AM - 11:10 AM RA,35(7),,,
ECO490,1,AtR,02:40 PM - 04:10 PM MW,20(19),,,
ECO501,1,JVHn,07:00 PM - 10:10 PM M,35(10),,,
ECO502,1,SME,07:00 PM - 10:10 PM S,35(21),,,
ECO503,1,RfAh,07:00 PM - 10:10 PM F,35(17),,,
ECO511,1,MUK,07:00 PM - 10:10 PM W,35(4),,,
ECO512,1,AKP,03:00 PM - 06:10 PM A,35(4),,,
ECO514,1,AtR,07:00 PM - 10:10 PM T,35(6),,,
ECO613,1,GrG,07:00 PM - 10:10 PM S,35(6),,,
ECO631,1,GHA,07:00 PM - 10:10 PM T,35(8),,,
ECO653,1,AYO,07:00 PM - 10:10 PM R,35(6),,,
ECO684,1,MCw,07:00 PM - 10:10 PM M,35(10),,,
ECO689,1,NzM1,07:00 PM - 10:10 PM R,35(3),,,
ECO695,1,AtR,TBA,45(0),,,
ECO695,2,GrG,TBA,45(1),,,
ECO695,3,AAR,TBA,45(0),,,
ECO695,4,GHA,TBA,45(0),,,
ECO695,5,SBn,TBA,45(0),,,
ECO695,6,ISN,TBA,45(0),,,
ECO695,7,NzM1,TBA,45(0),,,
ECO695,8,AKP,TBA,45(1),,,
ECO695,9,MCw,TBA,45(0),,,
ECO695,10,SME,TBA,45(0),,,
ECO695,11,MUK,TBA,45(0),,,
ECO695,12,TPA,TBA,45(0),,,
ECO695,13,JVHn,TBA,45(0),,,
ECO695,14,RfAh,TBA,45(0),,,
ECO695,15,SaKn,TBA,45(0),,,
ECO695,16,AYO,TBA,45(0),,,
ECO695,17,SFY,TBA,45(0),,,
ECO695,18,TBA,TBA,45(0),,,
ECO695,19,TBA,TBA,45(0),,,
ECO695,20,TBA,TBA,45(0),,,
ECO699,1,AtR,TBA,45(0),,,
ECO699,2,GrG,TBA,45(0),,,
ECO699,3,AAR,TBA,45(0),,,
ECO699,4,GHA,TBA,45(0),,,
ECO699,5,SBn,TBA,45(1),,,
ECO699,6,ISN,TBA,45(0),,,
ECO699,7,NzM1,TBA,45(0),,,
ECO699,8,AKP,TBA,45(0),,,
ECO699,9,MCw,TBA,45(0),,,
ECO699,10,SME,TBA,45(0),,,
ECO699,11,MUK,TBA,45(0),,,
ECO699,12,TPA,TBA,45(0),,,
ECO699,13,JVHn,TBA,45(0),,,
ECO699,14,RfAh,TBA,45(0),,,
ECO699,15,SaKn,TBA,45(0),,,
ECO699,16,AYO,TBA,45(0),,,
ECO699,17,SFY,TBA,45(0),,,
ECO699,18,TBA,TBA,45(0),,,
ECO699,19,TBA,TBA,45(0),,,
ECO699,20,TBA,TBA,45(0),,,
EEE111,1,Aqu,09:40 AM - 11:10 AM MW,35(35),,,
EEE111,2,Rtk,11:20 AM - 12:50 PM ST,35(35),,,
EEE111,3,MKL,01:00 PM - 02:30 PM ST,35(35),,,
EEE111,4,JSA,11:20 AM - 12:50 PM MW,35(35),,,
EEE111,5,JSA,02:40 PM - 04:10 PM MW,35(35),,,
EEE111,6,SSH1,01:00 PM - 02:30 PM ST,36(36),,,
EEE111,7,SSH1,02:40 PM - 04:10 PM ST,35(35),,,
EEE111,8,SvS,09:40 AM - 11:10 AM RA,35(35),,,
EEE111,9,SvS,11:20 AM - 12:50 PM RA,35(35),,,
EEE111,10,MFY,04:20 PM - 05:50 PM ST,35(35),,,
EEE111,11,KSE,08:00 AM - 09:30 AM ST,35(35),,,
EEE111,12,SMU1,08:00 AM - 09:30 AM RA,35(35),,,
EEE111,13,AKAZ,11:20 AM - 12:50 PM RA,35(35),,,
EEE111,14,AKAZ,01:00 PM - 02:30 PM RA,36(36),,,
EEE111,15,SMU1,09:40 AM - 11:10 AM RA,35(35),,,
EEE111,16,HAI,08:00 AM - 09:30 AM RA,35(35),,,
EEE111,17,NaNR,11:20 AM - 12:50 PM MW,35(35),,,
EEE111,18,TBA,01:00 PM - 02:30 PM RA,35(35),,,
EEE111L,1,Aqu,02:40 PM - 05:50 PM T,35(30),,,
EEE111L,2,Rtk,02:40 PM - 05:50 PM S,35(20),,,
EEE111L,3,MKL,08:00 AM - 11:10 AM R,35(24),,,
EEE111L,4,JSA,08:00 AM - 11:10 AM M,35(31),,,
EEE111L,5,JSA,08:00 AM - 11:10 AM W,35(33),,,
EEE111L,6,SSH1,08:00 AM - 11:10 AM S,35(23),,,
EEE111L,7,SSH1,08:00 AM - 11:10 AM T,35(30),,,
EEE111L,8,SvS,11:20 AM - 02:30 PM M,35(35),,,
EEE111L,9,SvS,11:20 AM - 02:30 PM W,35(31),,,
EEE111L,10,MFY,11:20 AM - 02:30 PM S,35(35),,,
EEE111L,11,KSE,11:20 AM - 02:30 PM T,35(33),,,
EEE111L,12,SMU1,11:20 AM - 02:30 PM A,35(35),,,
EEE111L,13,AKAZ,08:00 AM - 11:10 AM R,35(33),,,
EEE111L,14,AKAZ,08:00 AM - 11:10 AM A,35(27),,,
EEE111L,15,SMU1,02:40 PM - 05:50 PM A,30(30),,,
EEE111L,16,HAI,11:20 AM - 02:30 PM A,30(29),,,
EEE111L,17,NaNr,02:40 PM - 05:50 PM M,30(30),,,
EEE111L,18,TBA,11:20 AM - 02:30 PM W,35(35),,,
EEE141,1,mtn,11:20 AM - 12:50 PM ST,36(36),,,
EEE141,2,mtn,11:20 AM - 12:50 PM MW,36(36),,,
EEE141,3,KAS,09:40 AM - 11:10 AM MW,38(38),,,
EEE141,4,lih,08:00 AM - 09:30 AM RA,36(36),,,
EEE141,5,lih,09:40 AM - 11:10 AM RA,37(37),,,
EEE141,6,KMM,09:40 AM - 11:10 AM ST,35(35),,,
EEE141,7,KMM,09:40 AM - 11:10 AM MW,35(35),,,
EEE141,8,NaNr,09:40 AM - 11:10 AM ST,35(35),,,
EEE141,9,NaNr,11:20 AM - 12:50 PM ST,35(35),,,
EEE141,10,AJH,11:20 AM - 12:50 PM ST,35(35),,,
EEE141,11,SSH1,11:20 AM - 12:50 PM RA,35(35),,,
EEE141,12,SSH1,01:00 PM - 02:30 PM RA,35(35),,,
EEE141,13,AbO,02:40 PM - 04:10 PM ST,35(35),,,
EEE141,14,AbO,04:20 PM - 05:50 PM ST,35(35),,,
EEE141,15,FKr,02:40 PM - 04:10 PM ST,35(35),,,
EEE141,16,FKr,04:20 PM - 05:50 PM ST,35(19),,,
EEE141,17,RQN,09:40 AM - 11:10 AM RA,35(34),,,
EEE141,18,RQN,01:00 PM - 02:30 PM ST,35(35),,,
EEE141,19,AyH,09:40 AM - 11:10 AM RA,35(35),,,
EEE141,20,AyH,11:20 AM - 12:50 PM RA,35(35),,,
EEE141,21,MfR,11:20 AM - 12:50 PM MW,35(35),,,
EEE141,22,MfR,01:00 PM - 02:30 PM MW,35(35),,,
EEE141L,1,mtn,02:40 PM - 05:50 PM S,36(35),,,
EEE141L,2,mtn,02:40 PM - 05:50 PM M,37(37),,,
EEE141L,3,KAS,11:20 AM - 02:30 PM M,38(38),,,
EEE141L,4,lih,11:20 AM - 02:30 PM R,36(36),,,
