Course,Section,Faculty,Time,Room,Semester,Predicted Faculty,Records
ECO101,47,Nnm,MW 06:00 PM - 07:30 PM,NAC401,,,
ECO101,48,RfAh,MW 04:20 PM - 05:50 PM,NAC403,,,
ECO101,49,FSJ,RA 08:00 AM - 09:30 AM,NAC402,,,
ECO101,50,FSJ,RA 09:40 AM - 11:10 AM,NAC402,,,
ECO101,51,TBA,MW 11:20 AM - 12:50 PM,NAC604,,,
ECO101,52,TBA,ST 09:40 AM - 11:10 AM,OAT602,,,
ECO101,53,TBA,ST 04:20 PM - 05:50 PM,NAC412,,,
ECO101,54,TBA,ST 08:00 AM - 09:30 AM,NAC401,,,
ECO101,55,TBA,ST 04:20 PM - 05:50 PM,NAC415,,,
ECO101,56,TBA,ST 04:20 PM - 05:50 PM,NAC605,,,
ECO101,57,TBA,MW 02:40 PM - 04:10 PM,NAC1079,,,
ECO101,58,TBA,MW 02:40 PM - 04:10 PM,NAC604,,,
ECO101,59,TBA,MW 02:40 PM - 04:10 PM,OAT602,,,
ECO103,1,MSSK,MW 08:00 AM - 09:30 AM,NAC311,,,
ECO103,2,MSSK,MW 11:20 AM - 12:50 PM,NAC311,,,
ECO104,1,Stq,MW 08:00 AM - 09:30 AM,NAC403,,,
ECO104,2,Stq,MW 09:40 AM - 11:10 AM,NAC402,,,
ECO104,3,Nnm,RA 09:40 AM - 11:10 AM,NAC605,,,
ECO104,4,NnM,RA 11:20 AM - 12:50 PM,NAC605,,,
ECO104,5,MCw,MW 09:40 AM - 11:10 AM,NAC403,,,
ECO104,6,MCq,MW 11:20 AM - 12:50 PM,NAC403,,,
ECO104,7,TPA,ST 09:40 AM - 11:10 AM,NAC412,,,
ECO104,8,Ans,MW 08:00 AM - 09:30 AM,NAC412,,,
ECO104,9,PSk,MW 01:00 PM - 02:30 PM,NAC605,,,
ECO104,10,PSk,MW 04:20 PM - 05:50 PM,NAC605,,,
ECO104,11,ACD,RA 04:20 PM - 05:50 PM,NAC605,,,
ECO104,12,JVHn,ST 04:20 PM - 05:50 PM,NAC402,,,
ECO104,13,TPA,ST 01:00 PM - 02:30 PM,NAC605,,,
ECO104,14,AKP,MW 01:00 PM - 02:30 PM,NAC401,,,
ECO104,15,AKP,MW 02:40 PM - 04:10 PM,NAC401,,,
ECO104,16,MCw,ST 08:00 AM - 09:30 AM,NAC605,,,
ECO104,17,GHA,ST 11:20 AM - 12:50 PM,NAC402,,,
ECO104,18,Ans,MW 01:00 PM - 02:30 PM,NAC403,,,
ECO104,19,AqRm,MW 08:00 AM - 09:30 AM,NAC605,,,
ECO104,20,AqRm,MW 11:20 AM - 12:50 PM,NAC402,,,
ECO104,21,MnA2,RA 02:40 PM - 04:10 PM,NAC403,,,
ECO104,22,MnA2,RA 04:20 PM - 05:50 PM,NAC403,,,
ECO104,23,Ans,MW 09:40 AM - 11:10 AM,NAC412,,,
ECO104,24,GHA,ST 01:00 PM - 02:30 PM,NAC402,,,
ECO135,1,SFY,RA 11:20 AM - 12:50 PM,NAC604,,,
ECO135,2,Abt,RA 02:40 PM - 04:10 PM,NAC412,,,
ECO135,3,CNq,ST 09:40 AM - 11:10 AM,NAC402,,,
ECO172,1,TPA,ST 02:40 PM - 04:10 PM,NAC605,,,
ECO172,2,Mzq,ST 11:20 AM - 12:50 PM,NAC604,,,
ECO172,3,ABA,MW 09:40 AM - 11:10 AM,NAC605,,,
ECO173,1,AYO,MW 01:00 PM - 02:30 PM,NAC402,,,
ECO173,2,Mzq,RA 09:40 AM - 11:10 AM,NAC412,,,
ECO201,1,MUK,ST 02:40 PM - 04:10 PM,NAC401,,,
ECO201,2,RfAh,RA 11:20 AM - 12:50 PM,NAC402,,,
ECO204,1,AtR,MW 11:20 AM - 12:50 PM,NAC401,,,
ECO204,2,JVHn,ST 01:00 PM - 02:30 PM,NAC412,,,
ECO245,1,CNq,MW 09:40 AM - 11:10 AM,NAC604,,,
ECO245,2,Abt,ST 09:40 AM - 11:10 AM,NAC403,,,
ECO301,1,RfAh,RA 02:40 PM - 04:10 PM,NAC605,,,
ECO304,1,MCq,ST 11:20 AM - 12:50 PM,NAC403,,,
ECO317,1,AAR,RA 01:00 PM - 02:30 PM,NAC401,,,
ECO328,1,JVHn,MW 02:40 PM - 04:10 PM,NAC403,,,
ECO348,1,MIH,ST 09:40 AM - 11:10 AM,NAC605,,,
ECO354,1,AAR,MW 11:20 AM - 12:50 PM,NAC412,,,
ECO372,1,SBn,MW 04:20 PM - 05:50 PM,NAC401,,,
ECO372,2,SME,ST 11:20 AM - 12:50 PM,NAC412,,,
ECO380,1,ABA,ST 01:00 PM - 02:30 PM,NAC401,,,
ECO406,1,AAR,MW 01:00 PM - 02:30 PM,NAC412,,,
ECO414,1,MIH,ST 11:20 AM - 12:50 PM,NAC605,,,
ECO415,1,GHA,ST 04:20 PM - 05:50 PM,NAC401,,,
ECO472,1,SME,ST 02:40 PM - 04:10 PM,NAC402,,,
ECO490,1,AtR,MW 02:40 PM - 04:10 PM,NAC412,,,
ECO501,1,JVHn,M 07:00 PM - 10:10 PM,NAC409,,,
ECO504,1,AKP,A 03:00 PM - 06:00 PM,NAC621,,,
ECO511,1,MUK,M 07:00 PM - 10:10 PM,NAC410,,,
ECO613,1,GGS,S 07:00 PM - 10:10 PM,NAC410,,,
ECO650,1,SFY,F 03:00 PM - 06:30 PM,NAC402,,,
ECO682,1,TPA,W 07:00 PM - 10:10 PM,NAC410,,,
ECO687,1,NZm1,T 07:00 PM - 10:10 PM,NAC410,,,
EEE111,1,KAS,MW 02:40 PM - 04:10 PM,SAC511,,,
EEE111,2,Aqu,MW 08:00 AM - 09:30 AM,SAC311,,,
EEE111,3,Rtk,ST 01:00 PM - 02:30 PM,NAC992,,,
EEE111,4,MOJ,ST 01:00 PM - 02:30 PM,SAC204,,,
EEE111,5,Mkl,MW 01:00 PM - 02:30 PM,SAC206,,,
EEE111,6,SSH1,RA 11:20 AM - 12:50 PM,SAC801A,,,
EEE111,7,SSH1,RA 01:00 PM - 02:30 PM,SAC801A,,,
EEE111,8,MFY,MW 04:20 PM - 05:50 PM,SAC801A,,,
EEE111,9,SMU1,RA 09:40 AM - 11:10 AM,NAC991,,,
EEE111,10,MJRd,RA 04:20 PM - 05:50 PM,SAC308,,,
EEE111,11,AKAZ,RA 08:00 AM - 09:30 AM,SAC205,,,
EEE111,13,TBA,ST 02:40 PM - 04:10 PM,SAC210,,,
EEE111,14,TBA,ST 04:20 PM - 05:50 PM,SAC210,,,
EEE111,17,TBA,ST 04:20 PM - 05:50 PM,SAC206,,,
EEE111,18,TBA,RA 09:40 AM - 11:10 AM,SAC310,,,
EEE111L,1,KAS,W 11:20 AM - 02:30 PM,SAC508,,,
EEE111L,2,Aqu,T 11:20 AM - 02:30 PM,SAC504,,,
EEE111L,3,Rtk,T 02:40 PM - 05:50 PM,SAC508,,,
EEE111L,4,MOJ,T 02:40 PM - 05:50 PM,SAC504,,,
EEE111L,5,Mkl,W 02:40 PM - 05:50 PM,SAC504,,,
EEE111L,8,MFY,M 11:20 AM - 02:30 PM,SAC504,,,
EEE111L,9,SMU1,A 11:20 AM - 02:30 PM,SAC508,,,
EEE111L,10,MJRd,R 11:20 AM - 02:30 PM,SAC504,,,
EEE111L,12,TBA,A 11:20 AM - 02:30 PM,SAC506,,,
EEE111L,13,TBA,S 11:20 AM - 02:30 PM,SAC504,,,
EEE111L,14,TBA,T 08:00 AM - 11:10 AM,SAC504,,,
EEE111L,15,TBA,A 02:40 PM - 05:50 PM,SAC508,,,
EEE111L,17,TBA,S 08:00 AM - 11:10 AM,SAC508,,,
EEE111L,18,TBA,T 08:00 AM - 11:10 AM,SAC508,,,
EEE141,1,mtn,ST 11:20 AM - 12:50 PM,SAC308,,,
EEE141,2,mtn,MW 11:20 AM - 12:50 PM,SAC308,,,
EEE141,3,KAS,MW 09:40 AM - 11:10 AM,SAC511,,,
EEE141,4,lih,ST 11:20 AM - 12:50 PM,SAC206,,,
EEE141,5,lih,RA 09:40 AM - 11:10 AM,SAC308,,,
EEE141,6,KMM,ST 09:40 AM - 11:10 AM,SAC209,,,
EEE141,7,KMM,MW 09:40 AM - 11:10 AM,SAC207,,,
EEE141,8,NaNr,ST 08:00 AM - 09:30 AM,SAC801A,,,
EEE141,9,NaNr,ST 09:40 AM - 11:10 AM,SAC801A,,,
EEE141,10,AJH,ST 09:40 AM - 11:10 AM,NAC992,,,
EEE141,12,AbO,ST 04:20 PM - 05:50 PM,SAC310,,,
EEE141,13,AbO,MW 01:00 PM - 02:30 PM,SAC503,,,
EEE141,14,SSH1,ST 02:40 PM - 04:10 PM,SAC205,,,
EEE141,15,SSH1,ST 04:20 PM - 05:50 PM,SAC307,,,
EEE141,16,RqN,RA 09:40 AM - 11:10 AM,SAC502,,,
EEE141,18,TBA,ST 01:00 PM - 02:30 PM,SAC307,,,
EEE141,19,TBA,MW 02:40 PM - 04:10 PM,SAC503,,,
EEE141,20,AyH,RA 09:40 AM - 11:10 AM,SAC209,,,
EEE141,21,MJRd,RA 02:40 PM - 04:10 PM,SAC308,,,
EEE141,22,HAI,RA 08:00 AM - 09:30 AM,NAC413,,,
EEE141L,1,mtn,S 02:40 PM - 05:50 PM,SAC508,,,
EEE141L,2,MMtn,M 02:40 PM - 05:50 PM,SAC508,,,
EEE141L,3,KAS,M 11:20 AM - 02:30 PM,SAC508,,,
EEE141L,4,lih,T 02:40 PM - 05:50 PM,SAC506,,,
EEE141L,5,lih,R 11:20 AM - 02:30 PM,SAC506,,,
EEE141L,6,KMM,S 02:40 PM - 05:50 PM,SAC506,,,
EEE141L,7,KMM,W 02:40 PM - 05:50 PM,SAC508,,,
EEE141L,8,NaNr,S 11:20 AM - 02:30 PM,SAC506,,,
EEE141L,9,NaNr,T 11:20 AM - 02:30 PM,SAC508,,,
EEE141L,10,AJH,M 02:40 PM - 05:50 PM,SAC506,,,
EEE141L,12,AbO,S 08:00 AM - 11:10 AM,SAC506,,,
EEE141L,13,AbO,M 08:00 AM - 11:10 AM,SAC508,,,
EEE141L,14,SSH1,S 11:20 AM - 02:30 PM,SAC508,,,
EEE141L,15,SSH1,T 11:20 AM - 02:30 PM,SAC506,,,
EEE141L,16,RqN,W 08:00 AM - 11:10 AM,SAC508,,,
EEE141L,18,TBA,M 11:20 AM - 02:30 PM,SAC506,,,
EEE141L,19,TBA,W 11:20 AM - 02:30 PM,SAC506,,,
EEE141L,20,AyH,R 11:20 AM - 02:30 PM,SAC508,,,
EEE141L,21,MJRd,A 02:40 PM - 05:50 PM,SAC506,,,
EEE141L,22,HAI,R 02:40 PM - 05:50 PM,SAC508,,,
EEE154,1,MFY,S 09:40 AM - 11:10 AM,LIB606,,,
EEE154,2,MFY,T 09:40 AM - 11:10 AM,LIB606,,,
EEE154,3,TBA,R 09:40 AM - 11:10 AM,LIB608,,,
EEE154,4,TBA,R 01:00 PM - 02:30 PM,LIB606,,,
EEE154,5,MWN,R 01:00 PM - 02:30 PM,LIB608,,,
EEE154,6,MWN,R 02:40 PM - 04:10 PM,LIB608,,,
EEE154,7,MWN,R 04:20 PM - 05:50 PM,LIB608,,,
EEE154,8,MWN,A 09:40 AM - 11:10 AM,LIB608,,,
EEE154,9,MSRH,A 08:00 AM - 09:30 AM,LIB606,,,
EEE154,10,MSRH,A 09:40 AM - 11:10 AM,LIB606,,,
EEE154,11,MSRH,A 11:20 AM - 12:50 PM,LIB606,,,
EEE154,12,MSRH,A 02:40 PM - 04:10 PM,LIB606,,,
EEE154,13,MSRH,A 04:20 PM - 05:50 PM,LIB606,,,
EEE154,14,SfA,S 01:00 PM - 02:30 PM,LIB608,,,
EEE154,15,SfA,T 01:00 PM - 02:30 PM,LIB608,,,
EEE154,16,MWN,A 11:20 AM - 12:50 PM,LIB608,,,
EEE154,17,MWN,A 01:00 PM - 02:30 PM,LIB608,,,
EEE211,1,TnF,ST 01:00 PM - 02:30 PM,SAC801A,,,
EEE211,2,TnF,ST 02:40 PM - 04:10 PM,SAC204,,,
EEE211,3,SfA,ST 04:20 PM - 05:50 PM,SAC204,,,
EEE211,5,SMMA,RA 02:40 PM - 04:10 PM,SAC206,,,
EEE221,2,FKr,MW 04:20 PM - 05:50 PM,SAC308,,,
EEE241,1,AJH,ST 01:00 PM - 02:30 PM,SAC308,,,
EEE241,3,AbO,MW 02:40 PM - 04:10 PM,SAC205,,,
EEE241,4,RqN,RA 01:00 PM - 02:30 PM,SAC502,,,
EEE241,5,MFY,RA 01:00 PM - 02:30 PM,NAC992,,,
EEE299,1,NaNr,M 09:40 AM - 11:10 AM,LIB608,,,
EEE299,2,MOJ,T 09:40 AM - 11:10 AM,LIB605,,,
EEE299,3,KMM,T 09:40 AM - 11:10 AM,LIB608,,,
EEE311,1,MOJ,MW 01:00 PM - 02:30 PM,SAC209,,,
EEE311,2,MOJ,MW 02:40 PM - 04:10 PM,SAC209,,,
EEE311,3,Mkl,ST 11:20 AM - 12:50 PM,SAC502,,,
EEE311,4,Mkl,ST 01:00 PM - 02:30 PM,SAC310,,,
EEE312,1,AyH,RA 08:00 AM - 09:30 AM,SAC209,,,
EEE312,3,TBA,MW 01:00 PM - 02:30 PM,SAC204,,,
EEE321,1,FMa,RA 01:00 PM - 02:30 PM,SAC311,,,
EEE321,2,FMa,RA 02:40 PM - 04:10 PM,SAC311,,,
EEE342,1,lih,ST 09:40 AM - 11:10 AM,SAC308,,,
EEE342,2,SnS1,ST 04:20 PM - 05:50 PM,SAC311,,,
EEE361,1,Mdy,ST 02:40 PM - 04:10 PM,SAC308,,,
EEE361,2,Mdy,ST 04:20 PM - 05:50 PM,SAC308,,,
EEE362,1,hzr,MW 09:40 AM - 11:10 AM,SAC311,,,
EEE362,2,hzr,MW 11:20 AM - 12:50 PM,SAC311,,,
EEE362,3,AJH,MW 09:40 AM - 11:10 AM,NAC990,,,
EEE362L,1,hzr,T 11:20 AM - 02:30 PM,SAC501,,,
EEE362L,2,hzr,T 02:40 PM - 05:50 PM,SAC501,,,
EEE362L,3,AJH,S 02:40 PM - 05:50 PM,SAC501,,,
EEE363,1,Aqu,ST 09:40 AM - 11:10 AM,SAC210,,,
EEE363,2,Aqu,ST 11:20 AM - 12:50 PM,SAC210,,,
EEE363,4,NqH,MW 08:00 AM - 09:30 AM,SAC310,,,
EEE363L,1,Aqu,S 11:20 AM - 02:30 PM,SAC501,,,
EEE363L,2,Aqu,M 11:20 AM - 02:30 PM,SAC501,,,
EEE363L,4,NqH,W 02:40 PM - 05:50 PM,SAC501,,,
EEE411,1,IqR,ST 09:40 AM - 11:10 AM,SAC201,,,
EEE413,1,IqR,MW 09:40 AM - 11:10 AM,NAC216,,,
EEE415,1,NaNr,MW 11:20 AM - 12:50 PM,SAC209,,,
EEE452,1,Rkz,ST 09:40 AM - 11:10 AM,SAC307,,,
EEE452,2,Rkz,ST 11:20 AM - 12:50 PM,SAC307,,,
EEE452,3,Rkz,MW 09:40 AM - 11:10 AM,SAC307,,,
EEE452,4,Rkz,MW 11:20 AM - 12:50 PM,SAC307,,,
EEE452,5,hzr,ST 09:40 AM - 11:10 AM,SAC311,,,
EEE452,6,NqH,ST 08:00 AM - 09:30 AM,SAC307,,,
EEE452,7,NqH,ST 01:00 PM - 02:30 PM,SAC210,,,
EEE452,8,FKr,RA 02:40 PM - 04:10 PM,SAC310,,,
EEE452,9,FKr,RA 04:20 PM - 05:50 PM,SAC310,,,
EEE452,10,TBA,ST 02:40 PM - 04:10 PM,SAC307,,,
EEE452,11,HAI,RA 11:20 AM - 12:50 PM,NAC992,,,
EEE461,1,AJH,MW 01:00 PM - 02:30 PM,SAC310,,,
EEE462,1,MDRN,RA 02:40 PM - 04:10 PM,SAC209,,,
EEE464,1,MFY,ST 04:20 PM - 05:50 PM,SAC209,,,
EEE465,1,MDRN,RA 01:00 PM - 02:30 PM,SAC209,,,
EEE494,1,SnS1,MW 09:40 AM - 11:10 AM,NAC991,,,
EEE551,1,Aqu,M 07:00 PM - 10:10 PM,SAC511,,,
EMB501,1,AbSa,R 07:00 PM - 10:10 PM,NAC506,,,
EMB502,1,KJZ,F 07:00 PM - 10:10 PM,NAC603,,,
EMB510,1,MNL1,A 07:00 PM - 10:10 PM,NAC514,,,
EMB520,1,Miz,R 07:00 PM - 10:10 PM,NAC603,,,
EMB601,1,NZQ,R 07:00 PM - 10:10 PM,NAC602,,,
EMB602,1,Tfq,A 07:00 PM - 10:10 PM,NAC992,,,
EMB620,1,TBA,F 07:00 PM - 10:10 PM,NAC605,,,
EMB650,1,AdZ,A 07:00 PM - 10:10 PM,NAC602,,,
EMB650,2,Frs,F 07:00 PM - 10:10 PM,NAC990,,,
EMB660,1,AWKM,F 07:00 PM - 10:10 PM,NAC601,,,
EMB670,1,ADE,R 07:00 PM - 10:10 PM,NAC510,,,
EMB690,1,MHDN,A 07:00 PM - 10:10 PM,NAC993,,,
EMPG500,1,RZK,A 09:30 AM - 11:30 AM,NAC1077,,,
EMPG510,1,SKT,A 12:00 PM - 02:00 PM,NAC1077,,,
EMPG530,1,MZHQ,A 09:30 AM - 11:30 AM,NAC1079,,,
EMPG555,1,MGH,A 11:15 AM - 01:15 PM,NAC1077,,,
EMPG570,1,RZK,A 12:00 PM - 02:00 PM,NAC1079,,,
EMPH601,1,ZZS,F 06:10 PM - 09:00 PM,SAC306,,,
EMPH609,1,MZIm,F 07:30 AM - 10:30 AM,SAC211,,,
EMPH611,1,Hmn,F 07:30 AM - 10:30 AM,SAC309,,,
EMPH631,1,MTj,F 03:00 PM - 06:00 PM,SAC209,,,
EMPH642,1,MMHK,F 10:35 AM - 01:20 PM,SAC308,,,
EMPH644,1,SBAH,F 10:35 AM - 01:20 PM,SAC210,,,
EMPH653,1,TBA,F 10:35 AM - 01:20 PM,SAC306,,,
EMPH663,1,SBAH,F 06:10 PM - 09:00 PM,SAC308,,,
EMPH671,1,FHH,F 07:30 AM - 10:30 AM,SAC306,,,
EMPH672,1,SjZ,F 10:35 AM - 01:20 PM,SAC211,,,
EMPH678,1,MZIm,F 06:10 PM - 09:00 PM,SAC311,,,
EMPH681,1,BCh,F 10:35 AM - 01:20 PM,SAC307,,,
EMPH704,1,ZqAA,F 07:30 AM - 10:30 AM,SAC307,,,
EMPH706,1,NaA,F 03:00 PM - 06:00 PM,SAC211,,,
EMPH711,1,AzB,F 10:35 AM - 01:20 PM,SAC304,,,
EMPH712,1,AzB,F 07:30 AM - 10:30 AM,SAC308,,,
EMPH713,1,BCh,F 03:00 PM - 06:00 PM,SAC208,,,
EMPH742,1,MTI,F 03:00 PM - 06:00 PM,SAC210,,,
EMPH745,1,SMSR,F 06:10 PM - 09:00 PM,SAC310,,,
EMPH771,1,BCh,F 06:10 PM - 09:00 PM,SAC309,,,
EMPH781,1,TBA,F 07:30 AM - 10:30 AM,SAC304,,,
EMPH842,2,sr,F 03:00 PM - 06:00 PM,SAC205,,,
ENG102,1,Ssy,ST 08:00 AM - 09:30 AM,NAC302,,,
ENG102,2,MIU,ST 09:40 AM - 11:10 AM,NAC211,,,
ENG102,3,RNS,ST 11:20 AM - 12:50 PM,NAC214,,,
ENG102,4,MaNa,ST 11:20 AM - 12:50 PM,NAC313,,,
ENG102,5,SlQ,ST 11:20 AM - 12:50 PM,NAC601,,,
ENG102,6,RNS,ST 01:00 PM - 02:30 PM,NAC210,,,
ENG102,7,FzM,ST 02:40 PM - 04:10 PM,NAC214,,,
ENG102,8,SlQ,ST 02:40 PM - 04:10 PM,NAC514,,,
ENG102,9,RT1,ST 04:20 PM - 05:50 PM,NAC213,,,
ENG102,10,FzM,ST 04:20 PM - 05:50 PM,NAC214,,,
ENG102,11,Sye,MW 08:00 AM - 09:30 AM,NAC213,,,
ENG102,12,Ssy,MW 08:00 AM - 09:30 AM,NAC302,,,
ENG102,13,MNK,MW 08:00 AM - 09:30 AM,NAC313,,,
ENG102,14,HSh,MW 08:00 AM - 09:30 AM,NAC515,,,
ENG102,15,TRn,MW 09:40 AM - 11:10 AM,NAC211,,,
ENG102,16,SRO,MW 09:40 AM - 11:10 AM,NAC313,,,
ENG102,17,TRn,MW 11:20 AM - 12:50 PM,NAC211,,,
ENG102,18,Sye,MW 11:20 AM - 12:50 PM,NAC213,,,
ENG102,19,SlQ,MW 11:20 AM - 12:50 PM,NAC515,,,
ENG102,20,Szi,MW 01:00 PM - 02:30 PM,NAC213,,,
ENG102,21,KSS,MW 02:40 PM - 04:10 PM,NAC213,,,
ENG102,22,SuT,MW 02:40 PM - 04:10 PM,NAC314,,,
ENG102,23,NSL,MW 04:20 PM - 05:50 PM,NAC214,,,
ENG102,24,MOE,MW 04:20 PM - 05:50 PM,NAC408,,,
ENG102,25,TBA,RA 08:00 AM - 09:30 AM,NAC214,,,
ENG102,26,AIZ,RA 09:40 AM - 11:10 AM,NAC213,,,
ENG102,27,MSAM,RA 09:40 AM - 11:10 AM,NAC313,,,
ENG102,28,STSd,RA 09:40 AM - 11:10 AM,NAC408,,,
ENG102,29,SZn,RA 09:40 AM - 11:10 AM,NAC514,,,
ENG102,30,ALR,RA 11:20 AM - 12:50 PM,NAC211,,,
ENG102,31,MZ,RA 11:20 AM - 12:50 PM,NAC213,,,
ENG102,32,SOU,RA 11:20 AM - 12:50 PM,NAC311,,,
ENG102,33,MSAM,RA 11:20 AM - 12:50 PM,NAC313,,,
ENG102,34,DBs,RA 11:20 AM - 12:50 PM,NAC515,,,
ENG102,35,AIZ,RA 01:00 PM - 02:30 PM,NAC213,,,
ENG102,36,TAA,RA 01:00 PM - 02:30 PM,NAC408,,,
ENG102,37,MZ,RA 01:00 PM - 02:30 PM,NAC621,,,
ENG102,38,SOU,RA 02:40 PM - 04:10 PM,NAC213,,,
ENG102,39,RT1,RA 02:40 PM - 04:10 PM,NAC214,,,
ENG102,40,STSd,RA 02:40 PM - 04:10 PM,NAC408,,,
ENG102,41,TBA,RA 04:20 PM - 05:50 PM,NAC214,,,
ENG102,42,TBA,RA 04:20 PM - 05:50 PM,NAC302,,,
ENG102,43,TBA,RA 04:20 PM - 05:50 PM,NAC314,,,
ENG102,44,ANO,RA 06:00 PM - 07:30 PM,NAC314,,,
ENG102,45,TBA,RA 01:00 PM - 02:30 PM,NAC403,,,
ENG102,46,TBA,RA 01:00 PM - 02:30 PM,SAC304,,,
ENG102,47,TBA,RA 09:40 AM - 11:10 AM,NAC601,,,
ENG102,48,TBA,RA 02:40 PM - 04:10 PM,NAC601,,,
ENG102,49,TBA,RA 02:40 PM - 04:10 PM,NAC604,,,
ENG102,50,ZNP,RA 01:00 PM - 02:30 PM,NAC510,,,
ENG102,51,TBA,RA 02:40 PM - 04:10 PM,NAC411,,,
ENG102,52,TBA,RA 01:00 PM - 02:30 PM,SAC306,,,
ENG102,53,TBA,RA 11:20 AM - 12:50 PM,NAC413,,,
ENG102,54,TBA,MW 08:00 AM - 09:30 AM,NAC301,,,
ENG102,55,TBSI,MW 09:40 AM - 11:10 AM,NAC415,,,
ENG102,56,TBA,RA 01:00 PM - 02:30 PM,SAC309,,,
ENG102,57,TBA,ST 08:00 AM - 09:30 AM,NAC215,,,
ENG102,58,TBA,RA 09:40 AM - 11:10 AM,NAC216,,,
ENG102,59,TBA,RA 11:20 AM - 12:50 PM,NAC620,,,
ENG102,60,TBA,RA 09:40 AM - 11:10 AM,NAC620,,,
ENG102,61,TBSI,ST 09:40 AM - 11:10 AM,NAC620,,,
ENG102,62,TBA,RA 04:20 PM - 05:50 PM,NAC310,,,
ENG102,63,TBA,ST 04:20 PM - 05:50 PM,NAC209,,,
ENG102,64,TBA,RA 02:40 PM - 04:10 PM,NAC209,,,
ENG102,65,TBA,RA 04:20 PM - 05:50 PM,NAC209,,,
ENG102,66,TBA,RA 08:00 AM - 09:30 AM,NAC412,,,
ENG102,67,TBA,RA 11:20 AM - 12:50 PM,SAC304,,,
ENG102,68,TBA,RA 11:20 AM - 12:50 PM,SAC312,,,
ENG102,69,TBA,RA 11:20 AM - 12:50 PM,SAC202,,,
ENG103,1,SDMA,ST 08:00 AM - 09:30 AM,NAC311,,,
ENG103,2,SHq,ST 08:00 AM - 09:30 AM,NAC408,,,
ENG103,3,NnR,ST 08:00 AM - 09:30 AM,NAC514,,,
ENG103,4,Ssy,ST 09:40 AM - 11:10 AM,NAC302,,,
ENG103,5,FHs,ST 09:40 AM - 11:10 AM,NAC408,,,
ENG103,6,FHs,ST 11:20 AM - 12:50 PM,NAC302,,,
ENG103,7,SHq,ST 11:20 AM - 12:50 PM,NAC408,,,
ENG103,8,AtB,ST 01:00 PM - 02:30 PM,NAC302,,,
ENG103,9,SuT,ST 01:00 PM - 02:30 PM,NAC313,,,
ENG103,10,SSA2,ST 01:00 PM - 02:30 PM,NAC514,,,
ENG103,11,KSS,ST 02:40 PM - 04:10 PM,NAC213,,,
ENG103,12,NCA,ST 02:40 PM - 04:10 PM,NAC311,,,
ENG103,13,MZ,ST 04:20 PM - 05:50 PM,NAC211,,,
ENG103,14,SSA2,ST 04:20 PM - 05:50 PM,NAC314,,,
ENG103,15,NnR,MW 08:00 AM - 09:30 AM,NAC514,,,
ENG103,16,Ssy,MW 09:40 AM - 11:10 AM,NAC214,,,
ENG103,17,SZn,MW 09:40 AM - 11:10 AM,NAC514,,,
ENG103,18,Ssy,MW 11:20 AM - 12:50 PM,NAC302,,,
ENG103,19,HKH,MW 11:20 AM - 12:50 PM,NAC408,,,
ENG103,20,RNS,MW 01:00 PM - 02:30 PM,NAC210,,,
ENG103,21,HKH,MW 01:00 PM - 02:30 PM,NAC314,,,
ENG103,22,FzM,MW 02:40 PM - 04:10 PM,NAC211,,,
ENG103,23,MHY,MW 02:40 PM - 04:10 PM,NAC214,,,
ENG103,24,MHY,MW 04:20 PM - 05:50 PM,NAC213,,,
ENG103,25,ZNP,RA 08:00 AM - 09:30 AM,NAC213,,,
ENG103,26,SOU,RA 08:00 AM - 09:30 AM,NAC302,,,
ENG103,27,TBA,RA 08:00 AM - 09:30 AM,NAC311,,,
ENG103,28,AIZ,RA 08:00 AM - 09:30 AM,NAC314,,,
ENG103,29,TAA,RA 08:00 AM - 09:30 AM,NAC408,,,
ENG103,30,Sye,RA 08:00 AM - 09:30 AM,NAC515,,,
ENG103,31,RT1,RA 09:40 AM - 11:10 AM,NAC302,,,
ENG103,32,TRn,RA 09:40 AM - 11:10 AM,NAC314,,,
ENG103,33,Sye,RA 09:40 AM - 11:10 AM,NAC515,,,
ENG103,34,MOE,RA 11:20 AM - 12:50 PM,NAC302,,,
ENG103,35,TRn,RA 11:20 AM - 12:50 PM,NAC314,,,
ENG103,36,TAA,RA 11:20 AM - 12:50 PM,NAC408,,,
ENG103,37,RT1,RA 01:00 PM - 02:30 PM,NAC302,,,
ENG103,38,NSL,RA 01:00 PM - 02:30 PM,NAC314,,,
ENG103,39,Sye,RA 01:00 PM - 02:30 PM,NAC515,,,
ENG103,40,ALR,RA 02:40 PM - 04:10 PM,NAC211,,,
ENG103,41,MOE,RA 02:40 PM - 04:10 PM,NAC302,,,
ENG103,42,MSAM,RA 02:40 PM - 04:10 PM,NAC313,,,
ENG103,43,NSL,RA 02:40 PM - 04:10 PM,NAC314,,,
ENG103,44,DBs,RA 02:40 PM - 04:10 PM,NAC515,,,
ENG103,45,TBA,RA 04:20 PM - 05:50 PM,NAC211,,,
ENG103,46,TBA,RA 04:20 PM - 05:50 PM,NAC213,,,
ENG103,47,DBs,RA 04:20 PM - 05:50 PM,NAC515,,,
ENG103,48,SSA2,MW 04:20 PM - 05:50 PM,NAC509,,,
ENG103,49,MHn,ST 11:20 AM - 12:50 PM,NAC311,,,
ENG103,50,TBA,RA 01:00 PM - 02:30 PM,NAC413,,,
ENG103,51,MIU,ST 08:00 AM - 09:30 AM,NAC301,,,
